,Loan_Amount,Loan_Tenure_Year,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Years_for_Property_to_Completion,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Unnamed: 0,Credit_Card_Exceed_Months,Employment_Type,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Number_of_Loan_to_Approve,Property_Type,State,Decision,Score,Total_Duration
159,440879.0,18.0,15.0,3.0,2.0,1.0,10.0,2.0,7039.0,727197.0,10504.0,159,6,employer,no,platinum,2,1,condominium,Johor,Accept,7,33.0
160,275895.0,16.0,6.0,2.0,2.0,1.0,10.0,1.0,6064.0,440704.0,19217.0,160,6,employer,yes,gold,2,2,condominium,Johor,Accept,8,22.0
161,192042.0,17.0,6.0,4.0,2.0,1.0,10.0,2.0,11707.0,787581.0,13049.0,161,6,employer,no,normal,2,3,condominium,Johor,Accept,8,23.0
162,144562.0,22.0,6.0,2.0,2.0,1.0,10.0,1.0,8236.0,1004411.0,16914.0,162,6,employer,yes,normal,2,2,condominium,Johor,Accept,7,28.0
163,540001.0,21.0,16.0,2.0,3.0,2.0,10.0,3.0,8602.0,1113986.0,12626.0,163,6,employer,no,gold,2,3,condominium,Johor,Accept,7,37.0
164,254064.0,20.0,6.0,2.0,2.0,1.0,11.0,3.0,9043.0,787944.0,18526.0,164,6,employer,yes,gold,2,2,condominium,Johor,Accept,9,26.0
165,191277.0,22.0,6.0,2.0,2.0,2.0,10.0,1.0,11987.0,742295.0,14007.0,165,6,employer,no,gold,2,2,condominium,Johor,Accept,9,28.0
166,165333.0,18.0,6.0,2.0,2.0,1.0,10.0,3.0,7199.0,1336811.0,12708.0,166,6,employer,yes,normal,2,2,condominium,Johor,Accept,9,24.0
167,602067.0,20.0,14.0,2.0,2.0,1.0,12.0,2.0,5406.0,786869.0,12771.0,167,6,employer,no,normal,2,2,condominium,Johor,Accept,7,34.0
168,388865.0,18.0,6.0,2.0,2.0,1.0,10.0,2.0,8111.0,1388365.0,12874.0,168,6,employer,yes,normal,2,3,condominium,Johor,Accept,8,24.0
169,527883.0,22.0,6.0,2.0,2.0,1.0,10.0,2.0,11899.0,420576.0,16052.0,169,6,employer,no,normal,2,2,condominium,Johor,Accept,9,28.0
170,708619.0,20.0,6.0,2.0,2.0,2.0,10.0,1.0,4658.0,1440306.0,17423.0,170,6,employer,yes,normal,2,2,condominium,Johor,Accept,9,26.0
171,631113.0,13.0,6.0,2.0,2.0,1.0,10.0,1.0,6358.0,984358.0,8233.0,171,6,employer,no,normal,2,2,condominium,Johor,Accept,7,19.0
172,371469.0,12.0,15.0,2.0,2.0,2.0,10.0,2.0,9980.0,734075.0,14810.0,172,6,employer,yes,gold,2,3,condominium,Johor,Accept,6,27.0
173,314438.0,17.0,6.0,2.0,2.0,2.0,10.0,2.0,7222.0,428416.0,12522.0,173,6,employer,no,normal,2,2,condominium,Johor,Accept,8,23.0
174,277066.0,23.0,6.0,4.0,2.0,1.0,10.0,1.0,9805.0,898568.0,8769.0,174,6,employer,yes,normal,2,3,condominium,Johor,Accept,8,29.0
175,206912.0,13.0,6.0,3.0,2.0,1.0,10.0,2.0,12098.0,901967.0,8469.0,175,6,employer,no,normal,2,3,condominium,Johor,Accept,7,19.0
176,311541.0,20.0,6.0,2.0,2.0,1.0,10.0,3.0,4808.0,1341881.0,9013.0,176,6,employer,yes,normal,2,1,condominium,Johor,Accept,7,26.0
177,584422.0,10.0,16.0,4.0,2.0,1.0,10.0,1.0,7757.0,1435095.0,15133.0,177,6,employer,no,normal,2,3,condominium,Johor,Reject,8,26.0
178,208272.0,23.0,6.0,2.0,2.0,1.0,10.0,1.0,9005.0,723345.0,13687.0,178,6,employer,yes,normal,2,3,condominium,Johor,Accept,9,29.0
179,653510.0,20.0,6.0,2.0,2.0,1.0,10.0,1.0,11859.0,1446900.0,10811.0,179,6,employer,no,normal,2,3,condominium,Johor,Accept,7,26.0
180,180804.0,22.0,6.0,2.0,2.0,1.0,11.0,1.0,11098.0,1331507.0,14007.0,180,6,employer,yes,platinum,2,2,condominium,Johor,Accept,6,28.0
181,639935.0,22.0,6.0,2.0,2.0,1.0,10.0,1.0,11521.0,848025.0,8134.0,181,6,employer,no,normal,2,1,condominium,Johor,Accept,6,28.0
182,259705.0,17.0,7.0,6.0,2.0,1.0,10.0,3.0,9095.0,849337.0,11977.0,182,6,employer,yes,normal,2,1,condominium,Johor,Accept,8,24.0
183,159785.0,14.0,6.0,2.0,2.0,1.0,10.0,2.0,7030.0,1140469.0,11513.0,183,6,employer,no,gold,2,1,condominium,Johor,Accept,9,20.0
184,502899.0,23.0,6.0,2.0,2.0,1.0,10.0,2.0,8004.0,767665.0,11917.0,184,6,employer,yes,gold,2,2,condominium,Johor,Accept,9,29.0
185,738038.0,17.0,6.0,2.0,2.0,2.0,10.0,1.0,4446.0,476535.0,13049.0,185,6,employer,no,platinum,2,1,condominium,Johor,Reject,9,23.0
186,318244.0,20.0,6.0,2.0,2.0,2.0,10.0,1.0,12337.0,1134223.0,19501.0,186,6,employer,yes,normal,2,1,condominium,Johor,Accept,8,26.0
187,424268.0,11.0,6.0,2.0,2.0,1.0,10.0,1.0,8760.0,1406634.0,15761.0,187,6,employer,no,normal,2,3,condominium,Johor,Accept,6,17.0
188,687914.0,19.0,9.0,2.0,2.0,1.0,10.0,2.0,7295.0,534165.0,8941.0,188,6,employer,yes,normal,2,2,condominium,Johor,Accept,6,28.0
189,304063.0,15.0,6.0,4.0,2.0,1.0,10.0,2.0,8342.0,420268.0,9518.0,189,6,employer,no,normal,2,2,condominium,Johor,Reject,8,21.0
190,324626.0,24.0,14.0,4.0,3.0,1.0,12.0,2.0,11727.0,560403.0,15521.0,190,6,employer,yes,normal,2,3,condominium,Johor,Accept,6,38.0
191,449140.0,21.0,5.0,2.0,2.0,1.0,10.0,2.0,7208.0,862267.0,12423.0,191,6,employer,no,normal,2,2,condominium,Johor,Accept,6,26.0
192,570416.0,17.0,6.0,4.0,2.0,2.0,10.0,1.0,6297.0,1338876.0,14094.0,192,6,employer,yes,gold,2,1,condominium,Johor,Accept,9,23.0
193,512348.0,11.0,6.0,2.0,2.0,1.0,10.0,2.0,6746.0,1275482.0,16143.0,193,6,employer,no,normal,2,3,condominium,Johor,Accept,9,17.0
194,480561.0,17.0,6.0,2.0,2.0,1.0,10.0,2.0,6452.0,717042.0,10691.0,194,6,employer,yes,normal,2,1,condominium,Johor,Reject,9,23.0
195,238022.0,20.0,6.0,2.0,2.0,1.0,11.0,3.0,7330.0,801624.0,19817.0,195,6,employer,no,normal,2,2,condominium,Johor,Accept,9,26.0
196,538796.0,15.0,6.0,3.0,2.0,1.0,10.0,1.0,6118.0,753478.0,17923.0,196,6,employer,yes,platinum,2,3,condominium,Johor,Accept,8,21.0
197,619477.0,18.0,6.0,4.0,2.0,1.0,10.0,1.0,11968.0,906233.0,13049.0,197,6,employer,no,platinum,2,1,condominium,Johor,Accept,8,24.0
198,680649.0,20.0,6.0,2.0,2.0,2.0,11.0,3.0,6376.0,441212.0,18404.0,198,6,employer,yes,gold,2,3,condominium,Johor,Accept,8,26.0
199,291391.0,11.0,6.0,2.0,2.0,1.0,10.0,2.0,6551.0,1423554.0,11513.0,199,6,employer,no,normal,2,2,condominium,Johor,Accept,9,17.0
200,456764.0,11.0,15.0,6.0,2.0,2.0,11.0,1.0,9999.0,1334324.0,12142.0,200,2,Self_Employed,yes,normal,2,2,condominium,Johor,Reject,7,26.0
201,277808.0,16.0,7.0,4.0,2.0,2.0,11.0,2.0,5994.0,920143.0,15724.0,201,2,Self_Employed,no,normal,2,1,condominium,Johor,Accept,9,23.0
202,363713.0,21.0,7.0,4.0,2.0,1.0,11.0,3.0,10521.0,726880.0,18518.0,202,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,8,28.0
203,522160.0,12.0,7.0,4.0,2.0,1.0,11.0,2.0,4424.0,968181.0,11513.0,203,2,Self_Employed,no,platinum,2,2,condominium,Johor,Accept,6,19.0
204,668840.0,20.0,7.0,4.0,2.0,2.0,11.0,3.0,9170.0,1099311.0,7775.0,204,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,7,27.0
205,404623.0,16.0,15.0,3.0,2.0,2.0,11.0,2.0,12195.0,675731.0,14534.0,205,2,Self_Employed,no,gold,2,1,condominium,Johor,Accept,8,31.0
206,410589.0,15.0,13.0,6.0,2.0,2.0,11.0,1.0,3954.0,1229131.0,12538.0,206,2,Self_Employed,yes,gold,2,2,condominium,Johor,Accept,6,28.0
207,118209.0,24.0,7.0,6.0,2.0,1.0,11.0,2.0,9805.0,563060.0,11310.0,207,2,Self_Employed,no,gold,2,1,condominium,Johor,Accept,9,31.0
208,783134.0,18.0,12.0,4.0,2.0,2.0,11.0,1.0,7479.0,732306.0,18763.0,208,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,9,30.0
209,620152.0,20.0,7.0,5.0,2.0,3.0,11.0,3.0,6616.0,1249424.0,14681.0,209,2,Self_Employed,no,normal,2,1,condominium,Johor,Accept,6,27.0
210,442074.0,23.0,8.0,3.0,2.0,1.0,11.0,2.0,8242.0,1200318.0,17393.0,210,2,Self_Employed,yes,gold,2,2,condominium,Johor,Accept,7,31.0
211,632334.0,20.0,7.0,4.0,2.0,2.0,11.0,1.0,4938.0,745454.0,13049.0,211,2,Self_Employed,no,normal,2,2,condominium,Johor,Accept,7,27.0
212,290763.0,12.0,14.0,6.0,2.0,1.0,11.0,1.0,6191.0,478607.0,18129.0,212,2,Self_Employed,yes,platinum,2,1,condominium,Johor,Accept,6,26.0
213,111645.0,14.0,7.0,6.0,2.0,2.0,11.0,1.0,10771.0,933472.0,11513.0,213,2,Self_Employed,no,normal,2,1,condominium,Johor,Accept,8,21.0
214,273371.0,11.0,7.0,6.0,2.0,2.0,11.0,1.0,8444.0,1175672.0,8758.0,214,2,Self_Employed,yes,platinum,2,1,condominium,Johor,Accept,7,18.0
215,162119.0,16.0,15.0,4.0,2.0,2.0,11.0,3.0,4835.0,1272271.0,12125.0,215,2,Self_Employed,no,platinum,2,1,condominium,Johor,Accept,6,31.0
216,717226.0,24.0,7.0,4.0,2.0,2.0,11.0,1.0,9166.0,976361.0,11917.0,216,2,Self_Employed,yes,gold,2,2,condominium,Johor,Accept,7,31.0
217,574186.0,20.0,7.0,6.0,2.0,2.0,11.0,1.0,8600.0,786665.0,7867.0,217,2,Self_Employed,no,normal,2,3,condominium,Johor,Accept,9,27.0
218,655447.0,21.0,7.0,6.0,2.0,1.0,11.0,1.0,9347.0,662504.0,13345.0,218,2,Self_Employed,yes,platinum,2,3,condominium,Johor,Accept,7,28.0
219,506311.0,23.0,7.0,6.0,2.0,2.0,11.0,1.0,7254.0,1182176.0,11917.0,219,2,Self_Employed,no,gold,2,2,condominium,Johor,Reject,7,30.0
220,538796.0,17.0,7.0,3.0,2.0,2.0,11.0,1.0,9048.0,1070848.0,10971.0,220,2,Self_Employed,yes,gold,2,2,condominium,Johor,Reject,9,24.0
221,517812.0,16.0,12.0,6.0,2.0,2.0,11.0,1.0,9162.0,779661.0,17599.0,221,2,Self_Employed,no,normal,2,1,condominium,Johor,Reject,8,28.0
222,750375.0,21.0,7.0,6.0,2.0,2.0,11.0,1.0,9063.0,1288954.0,15923.0,222,2,Self_Employed,yes,normal,2,1,condominium,Johor,Accept,9,28.0
223,619321.0,12.0,7.0,6.0,2.0,2.0,11.0,2.0,8444.0,683546.0,18989.0,223,2,Self_Employed,no,gold,2,2,condominium,Johor,Accept,9,19.0
224,544044.0,17.0,7.0,6.0,2.0,2.0,11.0,2.0,8198.0,1324214.0,11574.0,224,2,Self_Employed,yes,normal,2,1,condominium,Johor,Accept,8,24.0
225,227717.0,22.0,7.0,4.0,2.0,1.0,11.0,2.0,9805.0,678646.0,16922.0,225,2,Self_Employed,no,platinum,2,2,condominium,Johor,Accept,7,29.0
226,323720.0,22.0,7.0,4.0,2.0,2.0,11.0,3.0,8558.0,744996.0,14007.0,226,2,Self_Employed,yes,normal,2,3,condominium,Johor,Reject,8,29.0
227,519429.0,22.0,9.0,6.0,2.0,1.0,11.0,2.0,8523.0,574141.0,15886.0,227,2,Self_Employed,no,normal,2,1,condominium,Johor,Reject,7,31.0
228,734436.0,20.0,7.0,6.0,2.0,2.0,11.0,1.0,8989.0,464969.0,14163.0,228,2,Self_Employed,yes,gold,2,3,condominium,Johor,Accept,9,27.0
229,496612.0,20.0,7.0,6.0,2.0,2.0,10.0,2.0,9339.0,1040388.0,17198.0,229,2,Self_Employed,no,normal,2,1,condominium,Johor,Accept,8,27.0
230,753421.0,15.0,7.0,4.0,2.0,2.0,11.0,3.0,9148.0,510015.0,17508.0,230,2,Self_Employed,yes,normal,2,2,condominium,Johor,Accept,9,22.0
231,370595.0,18.0,7.0,6.0,2.0,2.0,11.0,3.0,11193.0,714485.0,9630.0,231,2,Self_Employed,no,normal,2,1,condominium,Johor,Reject,8,25.0
232,688535.0,15.0,7.0,6.0,2.0,1.0,11.0,2.0,6620.0,1174216.0,14564.0,232,2,Self_Employed,yes,normal,2,2,condominium,Johor,Accept,6,22.0
233,301252.0,24.0,7.0,6.0,2.0,2.0,11.0,1.0,11955.0,875706.0,11917.0,233,2,Self_Employed,no,normal,2,2,condominium,Johor,Reject,6,31.0
234,607916.0,20.0,7.0,6.0,2.0,2.0,11.0,3.0,6807.0,519605.0,19915.0,234,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,9,27.0
235,168456.0,12.0,10.0,6.0,2.0,2.0,11.0,2.0,5356.0,1117874.0,13542.0,235,2,Self_Employed,no,normal,2,1,condominium,Johor,Accept,9,22.0
236,779364.0,24.0,7.0,4.0,2.0,2.0,11.0,3.0,9804.0,914763.0,12175.0,236,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,6,31.0
237,455589.0,21.0,7.0,6.0,2.0,2.0,10.0,2.0,8727.0,1174111.0,12165.0,237,2,Self_Employed,no,normal,2,2,condominium,Johor,Accept,8,28.0
238,324746.0,23.0,7.0,3.0,2.0,2.0,10.0,3.0,10831.0,1058481.0,11117.0,238,2,Self_Employed,yes,normal,2,1,condominium,Johor,Accept,6,30.0
239,556683.0,22.0,7.0,6.0,2.0,2.0,11.0,3.0,9005.0,892015.0,9680.0,239,2,Self_Employed,no,gold,2,3,condominium,Johor,Reject,9,29.0
240,572922.0,16.0,7.0,6.0,2.0,2.0,11.0,1.0,10436.0,456484.0,15597.0,240,2,Self_Employed,yes,normal,2,2,condominium,Johor,Accept,7,23.0
241,178287.0,20.0,7.0,6.0,2.0,2.0,11.0,1.0,5169.0,1431815.0,16690.0,241,2,Self_Employed,no,gold,2,3,condominium,Johor,Reject,8,27.0
242,140130.0,10.0,7.0,6.0,2.0,2.0,11.0,1.0,9839.0,733762.0,15972.0,242,2,Self_Employed,yes,normal,2,1,condominium,Johor,Accept,6,17.0
243,778563.0,17.0,7.0,6.0,2.0,2.0,11.0,1.0,4015.0,914178.0,13049.0,243,2,Self_Employed,no,normal,2,3,condominium,Johor,Accept,6,24.0
244,778990.0,10.0,15.0,3.0,2.0,2.0,11.0,1.0,8674.0,1173425.0,11363.0,244,2,Self_Employed,yes,normal,2,1,condominium,Johor,Accept,6,25.0
245,575864.0,10.0,7.0,6.0,2.0,2.0,10.0,2.0,11477.0,851245.0,11513.0,245,2,Self_Employed,no,normal,2,3,condominium,Johor,Accept,9,17.0
246,259535.0,23.0,17.0,6.0,2.0,2.0,11.0,1.0,11930.0,921067.0,15752.0,246,2,Self_Employed,yes,normal,2,2,condominium,Johor,Accept,8,40.0
247,544044.0,17.0,7.0,6.0,2.0,2.0,11.0,3.0,10590.0,877414.0,11574.0,247,2,Self_Employed,no,normal,2,1,condominium,Johor,Reject,8,24.0
248,172993.0,12.0,7.0,3.0,2.0,2.0,11.0,1.0,5300.0,981924.0,9532.0,248,2,Self_Employed,yes,gold,2,2,condominium,Johor,Reject,7,19.0
249,569773.0,22.0,7.0,6.0,2.0,2.0,11.0,1.0,12270.0,956125.0,17770.0,249,2,Self_Employed,no,normal,2,3,condominium,Johor,Accept,8,29.0
250,117196.0,19.0,7.0,6.0,2.0,2.0,11.0,3.0,9844.0,1158878.0,10524.0,250,2,Self_Employed,yes,platinum,2,1,condominium,Johor,Accept,8,26.0
251,422379.0,11.0,7.0,6.0,2.0,2.0,10.0,2.0,4010.0,754745.0,16657.0,251,2,Self_Employed,no,gold,2,3,condominium,Johor,Accept,8,18.0
252,510507.0,10.0,14.0,4.0,2.0,2.0,11.0,1.0,5452.0,524129.0,11499.0,252,2,Self_Employed,yes,normal,2,2,condominium,Johor,Accept,7,24.0
253,429475.0,17.0,7.0,6.0,2.0,2.0,11.0,2.0,8698.0,872693.0,11454.0,253,2,Self_Employed,no,normal,2,3,condominium,Johor,Accept,8,24.0
254,781070.0,24.0,7.0,4.0,2.0,2.0,11.0,1.0,7520.0,1404447.0,19695.0,254,2,Self_Employed,yes,gold,2,2,condominium,Johor,Accept,6,31.0
255,534860.0,24.0,15.0,6.0,2.0,2.0,11.0,2.0,3689.0,552404.0,12942.0,255,2,Self_Employed,no,platinum,2,3,condominium,Johor,Accept,7,39.0
256,443237.0,16.0,7.0,6.0,2.0,2.0,11.0,1.0,4713.0,1253129.0,13821.0,256,2,Self_Employed,yes,normal,2,1,condominium,Johor,Accept,9,23.0
257,110270.0,17.0,15.0,6.0,2.0,2.0,11.0,1.0,11241.0,1041791.0,17527.0,257,2,Self_Employed,no,normal,2,2,condominium,Johor,Accept,9,32.0
258,268962.0,23.0,10.0,6.0,2.0,2.0,11.0,2.0,10626.0,940701.0,19031.0,258,2,Self_Employed,yes,gold,2,3,condominium,Johor,Reject,8,33.0
259,693756.0,15.0,7.0,6.0,2.0,2.0,11.0,1.0,10039.0,1087288.0,8029.0,259,2,Self_Employed,no,gold,2,1,condominium,Johor,Accept,9,22.0
260,545322.0,12.0,7.0,6.0,2.0,2.0,11.0,3.0,3778.0,683226.0,10012.0,260,2,Self_Employed,yes,normal,2,2,condominium,Johor,Accept,9,19.0
261,537783.0,22.0,15.0,4.0,2.0,2.0,11.0,1.0,12168.0,923912.0,12942.0,261,2,Self_Employed,no,normal,2,3,condominium,Johor,Accept,8,37.0
262,490269.0,22.0,7.0,6.0,2.0,3.0,10.0,2.0,11964.0,1018945.0,13891.0,262,2,Self_Employed,yes,normal,2,2,condominium,Johor,Accept,7,29.0
263,465225.0,18.0,7.0,6.0,2.0,1.0,11.0,3.0,10507.0,968598.0,14274.0,263,2,Self_Employed,no,gold,2,1,condominium,Johor,Accept,7,25.0
264,628966.0,11.0,7.0,3.0,2.0,2.0,11.0,1.0,11467.0,445901.0,7716.0,264,2,Self_Employed,yes,gold,2,3,condominium,Johor,Reject,8,18.0
265,482892.0,18.0,7.0,4.0,2.0,2.0,11.0,2.0,10705.0,668830.0,13145.0,265,2,Self_Employed,no,normal,2,1,condominium,Johor,Accept,6,25.0
266,562983.0,19.0,7.0,6.0,2.0,2.0,11.0,3.0,6722.0,781036.0,8474.0,266,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,6,26.0
267,464105.0,17.0,7.0,6.0,3.0,2.0,11.0,2.0,8431.0,912804.0,15646.0,267,2,Self_Employed,no,platinum,2,2,condominium,Johor,Accept,6,24.0
268,577833.0,17.0,7.0,6.0,2.0,1.0,11.0,2.0,9229.0,919537.0,17663.0,268,2,Self_Employed,yes,platinum,2,3,condominium,Johor,Reject,7,24.0
269,366443.0,14.0,7.0,6.0,2.0,2.0,11.0,2.0,6925.0,1373195.0,11513.0,269,2,Self_Employed,no,gold,2,3,condominium,Johor,Accept,8,21.0
270,601766.0,18.0,7.0,6.0,2.0,2.0,11.0,2.0,4371.0,1180504.0,15636.0,270,2,Self_Employed,yes,normal,2,1,condominium,Johor,Reject,9,25.0
271,184829.0,11.0,13.0,2.0,2.0,2.0,11.0,2.0,6213.0,1088227.0,19561.0,271,2,Self_Employed,no,normal,2,2,condominium,Johor,Reject,6,24.0
272,365684.0,10.0,7.0,6.0,2.0,1.0,10.0,1.0,10912.0,747194.0,8700.0,272,2,Self_Employed,yes,gold,2,1,condominium,Johor,Accept,8,17.0
273,232174.0,20.0,15.0,6.0,2.0,2.0,11.0,3.0,8704.0,1424210.0,16733.0,273,2,Self_Employed,no,platinum,2,2,condominium,Johor,Accept,8,35.0
274,392675.0,20.0,15.0,6.0,2.0,2.0,11.0,3.0,6508.0,725973.0,18212.0,274,2,Self_Employed,yes,gold,2,1,condominium,Johor,Accept,7,35.0
275,785190.0,20.0,7.0,6.0,2.0,2.0,11.0,2.0,7920.0,787762.0,8253.0,275,2,Self_Employed,no,platinum,2,1,condominium,Johor,Accept,6,27.0
276,389037.0,17.0,7.0,6.0,2.0,2.0,11.0,2.0,8569.0,856852.0,13678.0,276,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,7,24.0
277,344937.0,10.0,15.0,6.0,2.0,2.0,11.0,3.0,7527.0,1111958.0,7952.0,277,2,Self_Employed,no,normal,2,3,condominium,Johor,Accept,9,25.0
278,371414.0,11.0,7.0,6.0,2.0,2.0,11.0,3.0,10149.0,861331.0,10098.0,278,2,Self_Employed,yes,normal,2,2,condominium,Johor,Accept,7,18.0
279,350357.0,11.0,7.0,6.0,2.0,2.0,10.0,3.0,5356.0,666978.0,16191.0,279,2,Self_Employed,no,gold,2,2,condominium,Johor,Accept,6,18.0
280,644275.0,13.0,15.0,6.0,2.0,2.0,11.0,3.0,10890.0,560709.0,16722.0,280,2,Self_Employed,yes,normal,2,1,condominium,Johor,Accept,6,28.0
281,540458.0,20.0,7.0,6.0,2.0,2.0,11.0,1.0,8772.0,511113.0,12003.0,281,2,Self_Employed,no,platinum,2,2,condominium,Johor,Accept,9,27.0
282,658560.0,13.0,7.0,4.0,2.0,1.0,11.0,2.0,8170.0,1370182.0,11513.0,282,2,Self_Employed,yes,gold,2,1,condominium,Johor,Reject,6,20.0
283,142373.0,23.0,7.0,6.0,2.0,2.0,11.0,3.0,7260.0,820970.0,13032.0,283,2,Self_Employed,no,gold,2,3,condominium,Johor,Accept,9,30.0
284,455032.0,21.0,14.0,4.0,2.0,2.0,11.0,2.0,7746.0,1170480.0,13312.0,284,2,Self_Employed,yes,gold,2,2,condominium,Johor,Reject,8,35.0
285,409648.0,20.0,7.0,6.0,2.0,2.0,11.0,2.0,5234.0,757672.0,11917.0,285,2,Self_Employed,no,gold,2,1,condominium,Johor,Accept,7,27.0
286,153000.0,11.0,7.0,6.0,2.0,2.0,11.0,2.0,8365.0,1385007.0,11513.0,286,2,Self_Employed,yes,normal,2,2,condominium,Johor,Reject,7,18.0
287,591381.0,11.0,7.0,6.0,2.0,1.0,11.0,1.0,11678.0,923722.0,12449.0,287,2,Self_Employed,no,gold,2,2,condominium,Johor,Accept,9,18.0
288,478791.0,22.0,15.0,6.0,2.0,2.0,11.0,1.0,10449.0,947178.0,8195.0,288,2,Self_Employed,yes,normal,2,1,condominium,Johor,Accept,8,37.0
289,261018.0,18.0,7.0,6.0,2.0,2.0,10.0,3.0,8785.0,848271.0,15055.0,289,2,Self_Employed,no,normal,2,1,condominium,Johor,Reject,7,25.0
290,699726.0,17.0,7.0,6.0,2.0,2.0,12.0,1.0,3894.0,661899.0,13049.0,290,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,9,24.0
291,747840.0,15.0,7.0,6.0,2.0,2.0,11.0,1.0,7771.0,1087288.0,9869.0,291,2,Self_Employed,no,normal,2,3,condominium,Johor,Accept,8,22.0
292,751383.0,17.0,7.0,4.0,2.0,2.0,11.0,3.0,9148.0,786940.0,14141.0,292,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,6,24.0
293,164209.0,22.0,7.0,6.0,2.0,2.0,11.0,1.0,7147.0,1273290.0,11917.0,293,2,Self_Employed,no,gold,2,1,condominium,Johor,Reject,8,29.0
294,642387.0,16.0,7.0,3.0,2.0,2.0,12.0,1.0,8437.0,1401546.0,16575.0,294,2,Self_Employed,yes,gold,2,1,condominium,Johor,Accept,8,23.0
295,208241.0,22.0,7.0,6.0,2.0,2.0,11.0,3.0,6580.0,965554.0,12344.0,295,2,Self_Employed,no,normal,2,1,condominium,Johor,Accept,6,29.0
296,762218.0,22.0,7.0,6.0,2.0,2.0,11.0,3.0,12463.0,1000613.0,19875.0,296,2,Self_Employed,yes,normal,2,3,condominium,Johor,Accept,9,29.0
297,378084.0,16.0,10.0,6.0,2.0,2.0,11.0,1.0,10107.0,1038519.0,16033.0,297,2,Self_Employed,no,gold,2,1,condominium,Johor,Reject,6,26.0
298,179827.0,20.0,7.0,6.0,2.0,2.0,11.0,3.0,6705.0,1229332.0,12768.0,298,2,Self_Employed,yes,normal,2,2,condominium,Johor,Reject,9,27.0
299,693030.0,12.0,7.0,6.0,2.0,2.0,11.0,3.0,9472.0,556397.0,14457.0,299,2,Self_Employed,no,gold,2,2,condominium,Johor,Accept,6,19.0
300,476753.0,20.0,8.0,6.0,2.0,2.0,10.0,1.0,9337.0,1014049.0,12496.0,300,7,government,yes,normal,2,2,condominium,Johor,Accept,7,28.0
301,679931.0,12.0,8.0,6.0,2.0,2.0,10.0,2.0,7129.0,970991.0,14417.0,301,7,government,no,normal,2,1,condominium,Johor,Accept,6,20.0
302,577833.0,17.0,10.0,6.0,2.0,2.0,10.0,1.0,8564.0,1445590.0,18297.0,302,7,government,yes,normal,2,2,condominium,Johor,Accept,7,27.0
303,717899.0,19.0,8.0,4.0,2.0,2.0,10.0,1.0,7875.0,1222921.0,14007.0,303,7,government,no,gold,2,1,condominium,Johor,Accept,6,27.0
304,312561.0,16.0,8.0,4.0,2.0,2.0,10.0,2.0,10218.0,796069.0,13290.0,304,7,government,yes,gold,2,3,condominium,Johor,Accept,8,24.0
305,524397.0,16.0,8.0,6.0,2.0,2.0,10.0,1.0,5342.0,1333337.0,12391.0,305,7,government,no,normal,2,1,condominium,Johor,Reject,9,24.0
306,113876.0,22.0,8.0,6.0,2.0,1.0,11.0,1.0,8545.0,522684.0,13345.0,306,7,government,yes,gold,2,1,condominium,Johor,Accept,9,30.0
307,276333.0,18.0,15.0,6.0,2.0,2.0,10.0,1.0,10075.0,821938.0,13178.0,307,7,government,no,normal,2,3,condominium,Johor,Accept,6,33.0
308,612061.0,21.0,14.0,6.0,2.0,2.0,10.0,1.0,9495.0,659739.0,12942.0,308,7,government,yes,gold,2,3,condominium,Johor,Accept,7,35.0
309,516413.0,20.0,8.0,4.0,2.0,2.0,10.0,2.0,9767.0,820630.0,11917.0,309,7,government,no,normal,2,3,condominium,Johor,Accept,8,28.0
310,411223.0,20.0,8.0,6.0,2.0,2.0,10.0,2.0,10825.0,994182.0,9550.0,310,7,government,yes,normal,2,3,condominium,Johor,Accept,7,28.0
311,508897.0,19.0,8.0,6.0,2.0,2.0,10.0,3.0,11983.0,837609.0,14007.0,311,7,government,no,normal,2,2,condominium,Johor,Accept,8,27.0
312,283019.0,10.0,8.0,4.0,2.0,1.0,10.0,2.0,8444.0,924968.0,8422.0,312,7,government,yes,normal,2,3,condominium,Johor,Accept,7,18.0
313,447255.0,23.0,8.0,6.0,2.0,2.0,10.0,1.0,5088.0,633593.0,14781.0,313,7,government,no,normal,2,2,condominium,Johor,Reject,9,31.0
314,771209.0,19.0,8.0,6.0,2.0,2.0,10.0,1.0,9364.0,1060533.0,13438.0,314,7,government,yes,normal,2,3,condominium,Johor,Accept,6,27.0
315,500605.0,20.0,8.0,6.0,2.0,2.0,10.0,1.0,4551.0,1181638.0,19641.0,315,7,government,no,normal,2,2,condominium,Johor,Accept,6,28.0
